event_location,event_country,keyword_query,request_location_code,request_country,country_iso_code,location_type,serp_results_count,top_results_count,top_result_titles,top_result_urls,top_result_domains,url_overlap_with_israel,query_status,rbo_with_israel
Khan Younis,Israel,"(conflict OR war OR attack OR armed OR terror OR bomb OR violence OR strike OR protest) AND ""Israel"" AND ""Khan Younis""",2222,El Salvador,SV,Country,11100,10,"[""Israel's Smotrich threatens to bombard Lebanese capital to resemble Gaza’s Khan Younis"", ""IDF strikes in Gaza kill 24 as Israel and Hamas trade ceasefire violation accusations"", ""Israeli strike kills colonel in Gaza police force, say Palestinian medics"", ""Israeli forces kill Palestinian in Khan Younis on first day of Ramadan"", ""Israel to expand Gaza control to 70 percent as it escalates attacks"", ""Israel bombs Beirut after telling 700,000 residents to leave"", ""Israeli strikes kill 20 in Gaza, medics say, after soldier wounded"", ""Israel Ramps up Qassam Killings in Gaza for Fourth Consecutive Day"", ""Five killed in Gaza, as Israel pounds Khan Younis, Jabalia camp"", ""Israeli strikes kill at least 12, Gaza civil defence agency says""]","[""https://www.aa.com.tr/en/middle-east/israels-smotrich-threatens-to-bombard-lebanese-capital-to-resemble-gaza-s-khan-younis/3852010"", ""https://www.france24.com/en/middle-east/20260204-idf-strikes-gaza-kill-at-least-21-israel-and-hamas-trade-ceasefire-violation-accusations"", ""https://www.aljazeera.com/news/2026/5/6/israeli-strike-kills-colonel-in-gaza-police-force-say-palestinian-medics"", ""https://en.yenisafak.com/world/israeli-forces-kill-palestinian-in-khan-younis-on-first-day-of-ramadan-3714785"", ""https://thearabweekly.com/israel-expand-gaza-control-70-percent-it-escalates-attacks"", ""https://www.lemonde.fr/en/international/article/2026/03/06/israel-bombs-beirut-after-telling-700-000-residents-to-leave_6751141_4.html"", ""https://www.bbc.com/news/articles/cpqyg0g5r0po"", ""https://english.aawsat.com/arab-world/5252818-israel-ramps-qassam-killings-gaza-fourth-consecutive-day"", ""https://www.newarab.com/news/five-killed-gaza-israel-pounds-khan-younis-jabalia-camp"", ""https://www.france24.com/en/middle-east/20260215-gaza-s-civil-defense-agency-says-israeli-airstrikes-killed-12""]","[""www.aa.com.tr"", ""www.france24.com"", ""www.aljazeera.com"", ""en.yenisafak.com"", ""thearabweekly.com"", ""www.lemonde.fr"", ""www.bbc.com"", ""english.aawsat.com"", ""www.newarab.com"", ""www.france24.com""]",0.5384615384615384,ok,0.5953855894428572
Khan Younis,Israel,"(conflict OR war OR attack OR armed OR terror OR bomb OR violence OR strike OR protest) AND ""Israel"" AND ""Khan Younis""",2534,Sint Maarten,SX,Country,11100,10,"[""Israel's Smotrich threatens to bombard Lebanese capital to resemble Gaza’s Khan Younis"", ""Israeli forces kill Palestinian in Khan Younis on first day of Ramadan"", ""Father mourns daughter killed in Israeli strike on Gaza"", ""IDF strikes in Gaza kill 24 as Israel and Hamas trade ceasefire violation accusations"", ""Israel Ramps up Qassam Killings in Gaza for Fourth Consecutive Day"", ""Israel to expand Gaza control to 70 percent as it escalates attacks"", ""Israeli strikes kill 20 in Gaza, medics say, after soldier wounded"", ""Israel bombs Beirut after telling 700,000 residents to leave"", ""Five killed in Gaza, as Israel pounds Khan Younis, Jabalia camp"", ""Israel’s Smotrich threatens to bombard Lebanese capital to resemble Gaza’s Khan Younis""]","[""https://www.aa.com.tr/en/middle-east/israels-smotrich-threatens-to-bombard-lebanese-capital-to-resemble-gaza-s-khan-younis/3852010"", ""https://en.yenisafak.com/world/israeli-forces-kill-palestinian-in-khan-younis-on-first-day-of-ramadan-3714785"", ""https://www.aljazeera.com/video/newsfeed/2026/5/25/father-mourns-daughter-killed-in-israeli-strike-on-gaza"", ""https://www.france24.com/en/middle-east/20260204-idf-strikes-gaza-kill-at-least-21-israel-and-hamas-trade-ceasefire-violation-accusations"", ""https://english.aawsat.com/arab-world/5252818-israel-ramps-qassam-killings-gaza-fourth-consecutive-day"", ""https://thearabweekly.com/israel-expand-gaza-control-70-percent-it-escalates-attacks"", ""https://www.bbc.com/news/articles/cpqyg0g5r0po"", ""https://www.lemonde.fr/en/international/article/2026/03/06/israel-bombs-beirut-after-telling-700-000-residents-to-leave_6751141_4.html"", ""https://www.newarab.com/news/five-killed-gaza-israel-pounds-khan-younis-jabalia-camp"", ""https://www.middleeastmonitor.com/20260305-israels-smotrich-threatens-to-bombard-lebanese-capital-to-resemble-gazas-khan-younis/""]","[""www.aa.com.tr"", ""en.yenisafak.com"", ""www.aljazeera.com"", ""www.france24.com"", ""english.aawsat.com"", ""thearabweekly.com"", ""www.bbc.com"", ""www.lemonde.fr"", ""www.newarab.com"", ""www.middleeastmonitor.com""]",0.42857142857142855,ok,0.5359295262571429
Khan Younis,Israel,"(conflict OR war OR attack OR armed OR terror OR bomb OR violence OR strike OR protest) AND ""Israel"" AND ""Khan Younis""",2748,Eswatini,SZ,Country,11100,10,"[""Israel's Smotrich threatens to bombard Lebanese capital to resemble Gaza’s Khan Younis"", ""Israeli strikes kill at least 12, Gaza civil defence agency says"", ""Father mourns daughter killed in Israeli strike on Gaza"", ""Israeli forces kill Palestinian in Khan Younis on first day of Ramadan"", ""Israel bombs Beirut after telling 700,000 residents to leave"", ""Israel to expand Gaza control to 70 percent as it escalates attacks"", ""Israeli strikes kill 20 in Gaza, medics say, after soldier wounded"", ""Israel Ramps up Qassam Killings in Gaza for Fourth Consecutive Day"", ""Five killed in Gaza, as Israel pounds Khan Younis, Jabalia camp"", ""IDF strikes in Gaza kill 24 as Israel and Hamas trade ceasefire violation accusations""]","[""https://www.aa.com.tr/en/middle-east/israels-smotrich-threatens-to-bombard-lebanese-capital-to-resemble-gaza-s-khan-younis/3852010"", ""https://www.france24.com/en/middle-east/20260215-gaza-s-civil-defense-agency-says-israeli-airstrikes-killed-12"", ""https://www.aljazeera.com/video/newsfeed/2026/5/25/father-mourns-daughter-killed-in-israeli-strike-on-gaza"", ""https://en.yenisafak.com/world/israeli-forces-kill-palestinian-in-khan-younis-on-first-day-of-ramadan-3714785"", ""https://www.lemonde.fr/en/international/article/2026/03/06/israel-bombs-beirut-after-telling-700-000-residents-to-leave_6751141_4.html"", ""https://thearabweekly.com/israel-expand-gaza-control-70-percent-it-escalates-attacks"", ""https://www.bbc.com/news/articles/cpqyg0g5r0po"", ""https://english.aawsat.com/arab-world/5252818-israel-ramps-qassam-killings-gaza-fourth-consecutive-day"", ""https://www.newarab.com/news/five-killed-gaza-israel-pounds-khan-younis-jabalia-camp"", ""https://www.france24.com/en/middle-east/20260204-idf-strikes-gaza-kill-at-least-21-israel-and-hamas-trade-ceasefire-violation-accusations""]","[""www.aa.com.tr"", ""www.france24.com"", ""www.aljazeera.com"", ""en.yenisafak.com"", ""www.lemonde.fr"", ""thearabweekly.com"", ""www.bbc.com"", ""english.aawsat.com"", ""www.newarab.com"", ""www.france24.com""]",0.5384615384615384,ok,0.7138057839785714
Khan Younis,Israel,"(conflict OR war OR attack OR armed OR terror OR bomb OR violence OR strike OR protest) AND ""Israel"" AND ""Khan Younis""",2148,Chad,TD,Country,11100,10,"[""Israel's Smotrich threatens to bombard Lebanese capital to resemble Gaza’s Khan Younis"", ""IDF strikes in Gaza kill 24 as Israel and Hamas trade ceasefire violation accusations"", ""Father mourns daughter killed in Israeli strike on Gaza"", ""Israeli forces kill Palestinian in Khan Younis on first day of Ramadan"", ""Israel bombs Beirut after telling 700,000 residents to leave"", ""Israel to expand Gaza control to 70 percent as it escalates attacks"", ""Israeli strikes kill 20 in Gaza, medics say, after soldier wounded"", ""Israel Ramps up Qassam Killings in Gaza for Fourth Consecutive Day"", ""Five killed in Gaza, as Israel pounds Khan Younis, Jabalia camp"", ""Israeli strike kills colonel in Gaza police force, say Palestinian medics""]","[""https://www.aa.com.tr/en/middle-east/israels-smotrich-threatens-to-bombard-lebanese-capital-to-resemble-gaza-s-khan-younis/3852010"", ""https://www.france24.com/en/middle-east/20260204-idf-strikes-gaza-kill-at-least-21-israel-and-hamas-trade-ceasefire-violation-accusations"", ""https://www.aljazeera.com/video/newsfeed/2026/5/25/father-mourns-daughter-killed-in-israeli-strike-on-gaza"", ""https://en.yenisafak.com/world/israeli-forces-kill-palestinian-in-khan-younis-on-first-day-of-ramadan-3714785"", ""https://www.lemonde.fr/en/international/article/2026/03/06/israel-bombs-beirut-after-telling-700-000-residents-to-leave_6751141_4.html"", ""https://thearabweekly.com/israel-expand-gaza-control-70-percent-it-escalates-attacks"", ""https://www.bbc.com/news/articles/cpqyg0g5r0po"", ""https://english.aawsat.com/arab-world/5252818-israel-ramps-qassam-killings-gaza-fourth-consecutive-day"", ""https://www.newarab.com/news/five-killed-gaza-israel-pounds-khan-younis-jabalia-camp"", ""https://www.aljazeera.com/news/2026/5/6/israeli-strike-kills-colonel-in-gaza-police-force-say-palestinian-medics""]","[""www.aa.com.tr"", ""www.france24.com"", ""www.aljazeera.com"", ""en.yenisafak.com"", ""www.lemonde.fr"", ""thearabweekly.com"", ""www.bbc.com"", ""english.aawsat.com"", ""www.newarab.com"", ""www.aljazeera.com""]",0.42857142857142855,ok,0.5435215405428572
Khan Younis,Israel,"(conflict OR war OR attack OR armed OR terror OR bomb OR violence OR strike OR protest) AND ""Israel"" AND ""Khan Younis""",2260,French Southern and Antarctic Lands,TF,Country,11100,10,"[""Israel bombs Beirut after telling 700,000 residents to leave"", ""Israel's Smotrich threatens to bombard Lebanese capital to resemble Gaza’s Khan Younis"", ""Israeli strikes kill at least 12, Gaza civil defence agency says"", ""Israeli forces kill Palestinian in Khan Younis on first day of Ramadan"", ""Father mourns daughter killed in Israeli strike on Gaza"", ""Israel Ramps up Qassam Killings in Gaza for Fourth Consecutive Day"", ""Israel to expand Gaza control to 70 percent as it escalates attacks"", ""Israeli strikes kill 20 in Gaza, medics say, after soldier wounded"", ""Five killed in Gaza, as Israel pounds Khan Younis, Jabalia camp"", ""Israel’s Smotrich threatens to bombard Lebanese capital to resemble Gaza’s Khan Younis""]","[""https://www.lemonde.fr/en/international/article/2026/03/06/israel-bombs-beirut-after-telling-700-000-residents-to-leave_6751141_4.html"", ""https://www.aa.com.tr/en/middle-east/israels-smotrich-threatens-to-bombard-lebanese-capital-to-resemble-gaza-s-khan-younis/3852010"", ""https://www.france24.com/en/middle-east/20260215-gaza-s-civil-defense-agency-says-israeli-airstrikes-killed-12"", ""https://en.yenisafak.com/world/israeli-forces-kill-palestinian-in-khan-younis-on-first-day-of-ramadan-3714785"", ""https://www.aljazeera.com/video/newsfeed/2026/5/25/father-mourns-daughter-killed-in-israeli-strike-on-gaza"", ""https://english.aawsat.com/arab-world/5252818-israel-ramps-qassam-killings-gaza-fourth-consecutive-day"", ""https://thearabweekly.com/israel-expand-gaza-control-70-percent-it-escalates-attacks"", ""https://www.bbc.com/news/articles/cpqyg0g5r0po"", ""https://www.newarab.com/news/five-killed-gaza-israel-pounds-khan-younis-jabalia-camp"", ""https://www.middleeastmonitor.com/20260305-israels-smotrich-threatens-to-bombard-lebanese-capital-to-resemble-gazas-khan-younis/""]","[""www.lemonde.fr"", ""www.aa.com.tr"", ""www.france24.com"", ""en.yenisafak.com"", ""www.aljazeera.com"", ""english.aawsat.com"", ""thearabweekly.com"", ""www.bbc.com"", ""www.newarab.com"", ""www.middleeastmonitor.com""]",0.5384615384615384,ok,0.5589642839785715
Khan Younis,Israel,"(conflict OR war OR attack OR armed OR terror OR bomb OR violence OR strike OR protest) AND ""Israel"" AND ""Khan Younis""",2768,Togo,TG,Country,70500,10,"[""Israeli quadcopter kills three in Gaza’s Khan Younis; police chief slain"", ""IDF strikes in Gaza kill 24 as Israel and Hamas trade ceasefire violation accusations"", ""Israeli strikes kill 20 in Gaza, medics say, after soldier wounded"", ""32 Gazans said killed in wave of strikes as IDF responds to truce violation"", ""Gaza patients head to Rafah crossing as people return amid Israeli attacks"", ""Israeli strikes kill at least 12, Gaza civil defence agency says"", ""Israeli air strikes kill at least 32 Palestinians in Gaza, rescue officials say"", ""Israel kills two in Gaza as Palestinians call for Rafah crossing to open"", ""Father mourns daughter killed in Israeli strike on Gaza"", ""Israeli strike kills colonel in Gaza police force, say Palestinian medics""]","[""https://www.aljazeera.com/news/2026/1/12/israeli-quadcopter-kills-three-in-gazas-khan-younis-police-chief-slain"", ""https://www.france24.com/en/middle-east/20260204-idf-strikes-gaza-kill-at-least-21-israel-and-hamas-trade-ceasefire-violation-accusations"", ""https://www.bbc.com/news/articles/cpqyg0g5r0po"", ""https://www.timesofisrael.com/at-least-28-gazans-said-killed-in-wave-of-strikes-as-idf-responds-to-truce-violation/"", ""https://www.aljazeera.com/news/2026/2/5/gaza-patients-head-to-rafah-crossing-as-people-return-amid-israeli-attacks"", ""https://www.france24.com/en/middle-east/20260215-gaza-s-civil-defense-agency-says-israeli-airstrikes-killed-12"", ""https://www.bbc.com/news/articles/c701g1g00gdo"", ""https://www.aljazeera.com/news/2026/1/6/israel-kills-two-in-gaza-as-palestinians-call-for-rafah-crossing-to-open"", ""https://www.aljazeera.com/video/newsfeed/2026/5/25/father-mourns-daughter-killed-in-israeli-strike-on-gaza"", ""https://www.aljazeera.com/news/2026/5/6/israeli-strike-kills-colonel-in-gaza-police-force-say-palestinian-medics""]","[""www.aljazeera.com"", ""www.france24.com"", ""www.bbc.com"", ""www.timesofisrael.com"", ""www.aljazeera.com"", ""www.france24.com"", ""www.bbc.com"", ""www.aljazeera.com"", ""www.aljazeera.com"", ""www.aljazeera.com""]",0.1111111111111111,ok,0.1104622613357143
Khan Younis,Israel,"(conflict OR war OR attack OR armed OR terror OR bomb OR violence OR strike OR protest) AND ""Israel"" AND ""Khan Younis""",2764,Thailand,TH,Country,11100,10,"[""Israel's Smotrich threatens to bombard Lebanese capital to resemble Gaza’s Khan Younis"", ""IDF strikes in Gaza kill 24 as Israel and Hamas trade ceasefire violation accusations"", ""Father mourns daughter killed in Israeli strike on Gaza"", ""Israeli forces kill Palestinian in Khan Younis on first day of Ramadan"", ""Israel to expand Gaza control to 70 percent as it escalates attacks"", ""Israel bombs Beirut after telling 700,000 residents to leave"", ""Israel Ramps up Qassam Killings in Gaza for Fourth Consecutive Day"", ""Israeli strikes kill 20 in Gaza, medics say, after soldier wounded"", ""Five killed in Gaza, as Israel pounds Khan Younis, Jabalia camp"", ""Israeli strike kills colonel in Gaza police force, say Palestinian medics""]","[""https://www.aa.com.tr/en/middle-east/israels-smotrich-threatens-to-bombard-lebanese-capital-to-resemble-gaza-s-khan-younis/3852010"", ""https://www.france24.com/en/middle-east/20260204-idf-strikes-gaza-kill-at-least-21-israel-and-hamas-trade-ceasefire-violation-accusations"", ""https://www.aljazeera.com/video/newsfeed/2026/5/25/father-mourns-daughter-killed-in-israeli-strike-on-gaza"", ""https://en.yenisafak.com/world/israeli-forces-kill-palestinian-in-khan-younis-on-first-day-of-ramadan-3714785"", ""https://thearabweekly.com/israel-expand-gaza-control-70-percent-it-escalates-attacks"", ""https://www.lemonde.fr/en/international/article/2026/03/06/israel-bombs-beirut-after-telling-700-000-residents-to-leave_6751141_4.html"", ""https://english.aawsat.com/arab-world/5252818-israel-ramps-qassam-killings-gaza-fourth-consecutive-day"", ""https://www.bbc.com/news/articles/cpqyg0g5r0po"", ""https://www.newarab.com/news/five-killed-gaza-israel-pounds-khan-younis-jabalia-camp"", ""https://www.aljazeera.com/news/2026/5/6/israeli-strike-kills-colonel-in-gaza-police-force-say-palestinian-medics""]","[""www.aa.com.tr"", ""www.france24.com"", ""www.aljazeera.com"", ""en.yenisafak.com"", ""thearabweekly.com"", ""www.lemonde.fr"", ""english.aawsat.com"", ""www.bbc.com"", ""www.newarab.com"", ""www.aljazeera.com""]",0.42857142857142855,ok,0.5566435405428571
Khan Younis,Israel,"(conflict OR war OR attack OR armed OR terror OR bomb OR violence OR strike OR protest) AND ""Israel"" AND ""Khan Younis""",2762,Tajikistan,TJ,Country,11000,10,"[""Israel's Smotrich threatens to bombard Lebanese capital to resemble Gaza’s Khan Younis"", ""IDF strikes in Gaza kill 24 as Israel and Hamas trade ceasefire violation accusations"", ""Israeli strike kills colonel in Gaza police force, say Palestinian medics"", ""Israeli forces kill Palestinian in Khan Younis on first day of Ramadan"", ""Israel to expand Gaza control to 70 percent as it escalates attacks"", ""Israel bombs Beirut after telling 700,000 residents to leave"", ""Israeli strikes kill 20 in Gaza, medics say, after soldier wounded"", ""Israel Ramps up Qassam Killings in Gaza for Fourth Consecutive Day"", ""Five killed in Gaza, as Israel pounds Khan Younis, Jabalia camp"", ""Father mourns daughter killed in Israeli strike on Gaza""]","[""https://www.aa.com.tr/en/middle-east/israels-smotrich-threatens-to-bombard-lebanese-capital-to-resemble-gaza-s-khan-younis/3852010"", ""https://www.france24.com/en/middle-east/20260204-idf-strikes-gaza-kill-at-least-21-israel-and-hamas-trade-ceasefire-violation-accusations"", ""https://www.aljazeera.com/news/2026/5/6/israeli-strike-kills-colonel-in-gaza-police-force-say-palestinian-medics"", ""https://en.yenisafak.com/world/israeli-forces-kill-palestinian-in-khan-younis-on-first-day-of-ramadan-3714785"", ""https://thearabweekly.com/israel-expand-gaza-control-70-percent-it-escalates-attacks"", ""https://www.lemonde.fr/en/international/article/2026/03/06/israel-bombs-beirut-after-telling-700-000-residents-to-leave_6751141_4.html"", ""https://www.bbc.com/news/articles/cpqyg0g5r0po"", ""https://english.aawsat.com/arab-world/5252818-israel-ramps-qassam-killings-gaza-fourth-consecutive-day"", ""https://www.newarab.com/news/five-killed-gaza-israel-pounds-khan-younis-jabalia-camp"", ""https://www.aljazeera.com/video/newsfeed/2026/5/25/father-mourns-daughter-killed-in-israeli-strike-on-gaza""]","[""www.aa.com.tr"", ""www.france24.com"", ""www.aljazeera.com"", ""en.yenisafak.com"", ""thearabweekly.com"", ""www.lemonde.fr"", ""www.bbc.com"", ""english.aawsat.com"", ""www.newarab.com"", ""www.aljazeera.com""]",0.42857142857142855,ok,0.5566435405428571
Khan Younis,Israel,"(conflict OR war OR attack OR armed OR terror OR bomb OR violence OR strike OR protest) AND ""Israel"" AND ""Khan Younis""",2772,Tokelau,TK,Country,11000,10,"[""Israeli strike kills colonel in Gaza police force, say Palestinian medics"", ""Israel's Smotrich threatens to bombard Lebanese capital to resemble Gaza’s Khan Younis"", ""Israeli strikes kill 20 in Gaza, medics say, after soldier wounded"", ""IDF strikes in Gaza kill 24 as Israel and Hamas trade ceasefire violation accusations"", ""Five killed in Gaza, as Israel pounds Khan Younis, Jabalia camp"", ""Israel bombs Beirut after telling 700,000 residents to leave"", ""Israel Ramps up Qassam Killings in Gaza for Fourth Consecutive Day"", ""Israeli forces kill Palestinian in Khan Younis on first day of Ramadan"", ""Israel to expand Gaza control to 70 percent as it escalates attacks"", ""Father mourns daughter killed in Israeli strike on Gaza""]","[""https://www.aljazeera.com/news/2026/5/6/israeli-strike-kills-colonel-in-gaza-police-force-say-palestinian-medics"", ""https://www.aa.com.tr/en/middle-east/israels-smotrich-threatens-to-bombard-lebanese-capital-to-resemble-gaza-s-khan-younis/3852010"", ""https://www.bbc.com/news/articles/cpqyg0g5r0po"", ""https://www.france24.com/en/middle-east/20260204-idf-strikes-gaza-kill-at-least-21-israel-and-hamas-trade-ceasefire-violation-accusations"", ""https://www.newarab.com/news/five-killed-gaza-israel-pounds-khan-younis-jabalia-camp"", ""https://www.lemonde.fr/en/international/article/2026/03/06/israel-bombs-beirut-after-telling-700-000-residents-to-leave_6751141_4.html"", ""https://english.aawsat.com/arab-world/5252818-israel-ramps-qassam-killings-gaza-fourth-consecutive-day"", ""https://en.yenisafak.com/world/israeli-forces-kill-palestinian-in-khan-younis-on-first-day-of-ramadan-3714785"", ""https://thearabweekly.com/israel-expand-gaza-control-70-percent-it-escalates-attacks"", ""https://www.aljazeera.com/video/newsfeed/2026/5/25/father-mourns-daughter-killed-in-israeli-strike-on-gaza""]","[""www.aljazeera.com"", ""www.aa.com.tr"", ""www.bbc.com"", ""www.france24.com"", ""www.newarab.com"", ""www.lemonde.fr"", ""english.aawsat.com"", ""en.yenisafak.com"", ""thearabweekly.com"", ""www.aljazeera.com""]",0.42857142857142855,ok,0.4026758007214286
Khan Younis,Israel,"(conflict OR war OR attack OR armed OR terror OR bomb OR violence OR strike OR protest) AND ""Israel"" AND ""Khan Younis""",2626,Timor-Leste,TL,Country,11100,10,"[""Israel's Smotrich threatens to bombard Lebanese capital to resemble Gaza’s Khan Younis"", ""IDF strikes in Gaza kill 24 as Israel and Hamas trade ceasefire violation accusations"", ""Israeli strike kills colonel in Gaza police force, say Palestinian medics"", ""Israeli forces kill Palestinian in Khan Younis on first day of Ramadan"", ""Israel to expand Gaza control to 70 percent as it escalates attacks"", ""Israel bombs Beirut after telling 700,000 residents to leave"", ""Israeli strikes kill 20 in Gaza, medics say, after soldier wounded"", ""Israel Ramps up Qassam Killings in Gaza for Fourth Consecutive Day"", ""Five killed in Gaza, as Israel pounds Khan Younis, Jabalia camp"", ""Father mourns daughter killed in Israeli strike on Gaza""]","[""https://www.aa.com.tr/en/middle-east/israels-smotrich-threatens-to-bombard-lebanese-capital-to-resemble-gaza-s-khan-younis/3852010"", ""https://www.france24.com/en/middle-east/20260204-idf-strikes-gaza-kill-at-least-21-israel-and-hamas-trade-ceasefire-violation-accusations"", ""https://www.aljazeera.com/news/2026/5/6/israeli-strike-kills-colonel-in-gaza-police-force-say-palestinian-medics"", ""https://en.yenisafak.com/world/israeli-forces-kill-palestinian-in-khan-younis-on-first-day-of-ramadan-3714785"", ""https://thearabweekly.com/israel-expand-gaza-control-70-percent-it-escalates-attacks"", ""https://www.lemonde.fr/en/international/article/2026/03/06/israel-bombs-beirut-after-telling-700-000-residents-to-leave_6751141_4.html"", ""https://www.bbc.com/news/articles/cpqyg0g5r0po"", ""https://english.aawsat.com/arab-world/5252818-israel-ramps-qassam-killings-gaza-fourth-consecutive-day"", ""https://www.newarab.com/news/five-killed-gaza-israel-pounds-khan-younis-jabalia-camp"", ""https://www.aljazeera.com/video/newsfeed/2026/5/25/father-mourns-daughter-killed-in-israeli-strike-on-gaza""]","[""www.aa.com.tr"", ""www.france24.com"", ""www.aljazeera.com"", ""en.yenisafak.com"", ""thearabweekly.com"", ""www.lemonde.fr"", ""www.bbc.com"", ""english.aawsat.com"", ""www.newarab.com"", ""www.aljazeera.com""]",0.42857142857142855,ok,0.5566435405428571
Khan Younis,Israel,"(conflict OR war OR attack OR armed OR terror OR bomb OR violence OR strike OR protest) AND ""Israel"" AND ""Khan Younis""",2795,Turkmenistan,TM,Country,11000,10,"[""Israel's Smotrich threatens to bombard Lebanese capital to resemble Gaza’s Khan Younis"", ""IDF strikes in Gaza kill 24 as Israel and Hamas trade ceasefire violation accusations"", ""Israeli strike kills colonel in Gaza police force, say Palestinian medics"", ""Israeli forces kill Palestinian in Khan Younis on first day of Ramadan"", ""Israel to expand Gaza control to 70 percent as it escalates attacks"", ""Israel bombs Beirut after telling 700,000 residents to leave"", ""Israeli strikes kill 20 in Gaza, medics say, after soldier wounded"", ""Israel Ramps up Qassam Killings in Gaza for Fourth Consecutive Day"", ""Five killed in Gaza, as Israel pounds Khan Younis, Jabalia camp"", ""Father mourns daughter killed in Israeli strike on Gaza""]","[""https://www.aa.com.tr/en/middle-east/israels-smotrich-threatens-to-bombard-lebanese-capital-to-resemble-gaza-s-khan-younis/3852010"", ""https://www.france24.com/en/middle-east/20260204-idf-strikes-gaza-kill-at-least-21-israel-and-hamas-trade-ceasefire-violation-accusations"", ""https://www.aljazeera.com/news/2026/5/6/israeli-strike-kills-colonel-in-gaza-police-force-say-palestinian-medics"", ""https://en.yenisafak.com/world/israeli-forces-kill-palestinian-in-khan-younis-on-first-day-of-ramadan-3714785"", ""https://thearabweekly.com/israel-expand-gaza-control-70-percent-it-escalates-attacks"", ""https://www.lemonde.fr/en/international/article/2026/03/06/israel-bombs-beirut-after-telling-700-000-residents-to-leave_6751141_4.html"", ""https://www.bbc.com/news/articles/cpqyg0g5r0po"", ""https://english.aawsat.com/arab-world/5252818-israel-ramps-qassam-killings-gaza-fourth-consecutive-day"", ""https://www.newarab.com/news/five-killed-gaza-israel-pounds-khan-younis-jabalia-camp"", ""https://www.aljazeera.com/video/newsfeed/2026/5/25/father-mourns-daughter-killed-in-israeli-strike-on-gaza""]","[""www.aa.com.tr"", ""www.france24.com"", ""www.aljazeera.com"", ""en.yenisafak.com"", ""thearabweekly.com"", ""www.lemonde.fr"", ""www.bbc.com"", ""english.aawsat.com"", ""www.newarab.com"", ""www.aljazeera.com""]",0.42857142857142855,ok,0.5566435405428571
Khan Younis,Israel,"(conflict OR war OR attack OR armed OR terror OR bomb OR violence OR strike OR protest) AND ""Israel"" AND ""Khan Younis""",2788,Tunisia,TN,Country,11100,10,"[""Israel's Smotrich threatens to bombard Lebanese capital to resemble Gaza’s Khan Younis"", ""Father mourns daughter killed in Israeli strike on Gaza"", ""IDF strikes in Gaza kill 24 as Israel and Hamas trade ceasefire violation accusations"", ""Israeli forces kill Palestinian in Khan Younis on first day of Ramadan"", ""Israel to expand Gaza control to 70 percent as it escalates attacks"", ""Israel bombs Beirut after telling 700,000 residents to leave"", ""Israeli strikes kill 20 in Gaza, medics say, after soldier wounded"", ""Israel Ramps up Qassam Killings in Gaza for Fourth Consecutive Day"", ""Five killed in Gaza, as Israel pounds Khan Younis, Jabalia camp"", ""Israeli strike kills colonel in Gaza police force, say Palestinian medics""]","[""https://www.aa.com.tr/en/middle-east/israels-smotrich-threatens-to-bombard-lebanese-capital-to-resemble-gaza-s-khan-younis/3852010"", ""https://www.aljazeera.com/video/newsfeed/2026/5/25/father-mourns-daughter-killed-in-israeli-strike-on-gaza"", ""https://www.france24.com/en/middle-east/20260204-idf-strikes-gaza-kill-at-least-21-israel-and-hamas-trade-ceasefire-violation-accusations"", ""https://en.yenisafak.com/world/israeli-forces-kill-palestinian-in-khan-younis-on-first-day-of-ramadan-3714785"", ""https://thearabweekly.com/israel-expand-gaza-control-70-percent-it-escalates-attacks"", ""https://www.lemonde.fr/en/international/article/2026/03/06/israel-bombs-beirut-after-telling-700-000-residents-to-leave_6751141_4.html"", ""https://www.bbc.com/news/articles/cpqyg0g5r0po"", ""https://english.aawsat.com/arab-world/5252818-israel-ramps-qassam-killings-gaza-fourth-consecutive-day"", ""https://www.newarab.com/news/five-killed-gaza-israel-pounds-khan-younis-jabalia-camp"", ""https://www.aljazeera.com/news/2026/5/6/israeli-strike-kills-colonel-in-gaza-police-force-say-palestinian-medics""]","[""www.aa.com.tr"", ""www.aljazeera.com"", ""www.france24.com"", ""en.yenisafak.com"", ""thearabweekly.com"", ""www.lemonde.fr"", ""www.bbc.com"", ""english.aawsat.com"", ""www.newarab.com"", ""www.aljazeera.com""]",0.42857142857142855,ok,0.5566435405428571
